Date,Y,Open,High,Low,Close,Volume,NYSE_Close,RUSS_Close,NASDAQ_Close,DJI_Close,FTSE_Close,GOLD_Close,N225_Close,USDCNY_Close,USDEUR_Close,USDGBP_Close,USDJPY_Close
09-02-11,0.000749220,0.002816861,-0.000249112,-0.000866617,-0.002789697,3922240000,-0.004288495,-0.005446851,-0.002857083,0.000550810,-0.006423159,-0.000183304,-0.001707929,-0.001236915,-0.002585915,0.003863495,0.000170118
10-02-11,0.005492239,-0.003294696,-0.001329647,-0.002398512,0.000749220,4184610000,-0.000822487,0.004229431,0.000494666,-0.000866396,-0.005351106,0.000051300,-0.001147786,0.005440138,-0.006837166,-0.002090873,0.001408434
11-02-11,0.002382143,0.000402004,0.006037168,0.003303121,0.005492239,4219300000,0.004518911,0.011512168,0.006782302,0.003589018,0.007100974,-0.005035387,-0.001147786,-0.000866610,0.008743225,0.000160992,0.011112633
14-02-11,-0.003240202,0.007607529,0.001629282,0.008187773,0.002382143,3567040000,0.003606670,0.004599495,0.002751209,-0.000413179,-0.000461932,0.003553133,0.011240935,0.000805820,0.006777849,0.005938546,0.001247122
15-02-11,0.006237986,0.001278599,-0.001899835,-0.001727318,-0.003240202,3926860000,-0.002558847,-0.007132776,-0.004564602,-0.003392556,-0.003802537,0.008824350,0.001968126,0.000835543,0.002159245,-0.001601538,-0.000371576
16-02-11,0.003070891,-0.000691745,0.005382241,0.003692377,0.006237986,1966450000,0.008325547,0.010118990,0.007534792,0.005019833,0.007952263,0.000392979,0.005717493,-0.000592404,-0.001348982,-0.006754609,0.003625946
17-02-11,0.001922906,0.003648817,0.002903951,0.001120086,0.003070891,1966450000,0.005150098,0.006797468,0.002128285,0.002435962,0.000345034,0.007025663,0.002619553,-0.000425532,-0.005685679,0.002739507,-0.001266988
18-02-11,-0.020742153,0.004493885,0.001913933,0.005335104,0.001922906,1162310000,0.001233732,0.000958750,0.000836638,0.005917606,-0.000723066,0.004260894,0.000568280,-0.000745117,-0.003672224,-0.005324740,-0.003834636
22-02-11,-0.006130778,-0.001097306,-0.003846474,-0.019461460,-0.020742153,1322780000,-0.021628810,-0.026534225,-0.027738762,-0.014506815,-0.014272002,0.006561209,-0.016562043,-0.002101481,-0.004096128,-0.003078671,-0.002693021
23-02-11,-0.000994835,-0.017684640,-0.015808702,-0.009786133,-0.006130778,1330340000,-0.003964195,-0.016507776,-0.012202195,-0.008800739,-0.012298503,0.008894387,-0.008058865,0.001386255,0.000547121,0.004210533,-0.003690620
24-02-11,0.010495226,-0.006367918,-0.005325596,-0.004078947,-0.000994835,1222900000,-0.002007338,0.005648993,0.005460662,-0.003084272,-0.000591042,-0.006381715,-0.012019082,-0.000456795,-0.006585289,-0.004697506,-0.003898357
25-02-11,0.005545706,0.000191246,0.007372199,0.010055435,0.010495226,3836030000,0.012219197,0.021856441,0.015637351,0.005120068,0.013623000,0.005680157,0.007059312,-0.000228476,-0.003999729,0.005666655,-0.004754242
28-02-11,-0.015864850,0.010856152,0.006618917,0.010053778,0.005545706,1252850000,0.007196496,0.001823265,0.000438587,0.007873820,-0.001200480,0.000481931,0.009203478,-0.000228528,0.006199648,0.002740832,-0.005193420
01-03-11,0.001613909,0.005305172,0.002036469,-0.010972094,-0.015864850,1180420000,-0.014647161,-0.020080035,-0.016254923,-0.013862642,-0.009757156,0.015502769,0.012156504,-0.000533435,-0.006337855,-0.010520450,0.003070433
02-03-11,0.017072412,-0.017592733,-0.013528631,-0.002729310,0.001613909,1025000000,0.002751192,0.004721946,0.003886629,0.000727881,-0.003527221,0.000711352,-0.024631289,0.000228650,0.003587200,0.000488003,0.000305304
03-03-11,-0.007405430,0.005271534,0.013671254,0.007487750,0.017072412,4340470000,0.015078650,0.021942714,0.018270469,0.015737221,0.015134517,-0.012995397,0.008884983,0.000259073,-0.006771255,-0.004237294,-0.000855087
04-03-11,-0.008376201,0.013893001,-0.000901117,0.000167622,-0.007405430,4223740000,-0.006209103,-0.004716191,-0.005039941,-0.007231054,-0.002450920,0.010587313,0.010116780,-0.000045700,-0.006677821,0.003586571,0.006565388
07-03-11,0.008883206,-0.006037441,-0.002557585,-0.006573490,-0.008376201,3964730000,-0.009078233,-0.015563090,-0.014118818,-0.006582901,-0.002774947,0.000768425,-0.017797804,-0.000518237,-0.002235887,0.000325415,-0.000291421
08-03-11,-0.001362687,-0.008861880,-0.001462264,0.002198519,0.008883206,4531420000,0.006816092,0.015163006,0.007308520,0.010232800,0.000167384,-0.002216064,0.001918194,-0.001907597,0.001817039,0.004220785,-0.000619552
09-03-11,-0.019051254,0.006742786,-0.001910191,0.004131149,-0.001362687,3709520000,-0.001740844,-0.004216672,-0.005092907,-0.000105619,-0.006296140,0.001307862,0.006091512,0.001648377,0.004736704,0.002265373,0.006154164
10-03-11,0.007055531,-0.003187084,-0.005676558,-0.013857992,-0.019051254,4723020000,-0.021638396,-0.026730453,-0.018596691,-0.018885001,-0.015616565,-0.013297881,-0.014756821,-0.001037550,-0.000278009,-0.002265373,0.000398471
11-03-11,-0.006067686,-0.017086440,-0.005617243,-0.001716805,0.007055531,3740400000,0.005892312,0.004118930,0.005387126,0.004976495,-0.002843929,0.004099670,-0.017396316,0.001952143,0.007341262,0.008227843,0.001025635
14-03-11,-0.011263529,0.005981626,-0.005487571,-0.004359367,-0.006067686,4050370000,-0.006637705,-0.005821378,-0.005405638,-0.004263334,-0.009221103,0.006174248,-0.063814608,0.000335141,-0.009707468,-0.000321388,-0.019902972
15-03-11,-0.019687490,-0.009831524,-0.009831524,-0.019824083,-0.011263529,5201400000,-0.012507785,-0.008606533,-0.012532996,-0.011551340,-0.013931615,-0.021778738,-0.111534338,-0.000777090,-0.004049437,-0.006126087,0.006572517
16-03-11,0.013309293,-0.007009593,-0.005876944,-0.009616953,-0.019687490,5833000000,-0.020252871,-0.011988219,-0.019118132,-0.020634154,-0.017196156,0.002383058,0.055223204,0.000304813,0.000419668,0.006126087,-0.009381439
17-03-11,0.004300947,-0.014049431,-0.001586068,0.010005421,0.013309293,4134950000,0.016879710,0.004619064,0.007321744,0.013792827,0.017336613,0.003410829,-0.014515892,-0.000121914,0.007246409,0.004969950,-0.024073479
18-03-11,0.014874634,0.011897773,0.007788929,0.011482558,0.004300947,4685500000,0.006370354,0.011568431,0.002886519,0.007102777,0.003854852,0.010452304,0.026868737,0.000853086,-0.010608698,-0.009480267,0.004690227
21-03-11,-0.003556897,0.003861854,0.009036695,0.004277069,0.014874634,4223730000,0.017097106,0.022841359,0.018149740,0.014899596,0.011821907,0.006485522,0.026868737,-0.001188427,-0.009730035,-0.004855164,0.018877301
22-03-11,0.002909727,0.012899704,-0.000946179,0.008584744,-0.003556897,3576550000,-0.003391012,-0.005377153,-0.003058061,-0.001488246,-0.004052375,0.000042000,0.042692479,-0.000671018,-0.003264498,-0.005204956,0.002391756
23-03-11,0.009297397,-0.004709561,0.000892356,-0.006713909,0.002909727,3842350000,0.002478572,0.003185385,0.005362162,0.005591467,0.005744656,0.006686980,-0.016670735,-0.001908762,0.003406191,-0.003266909,-0.002095558
24-03-11,0.003156140,0.006494932,0.008293020,0.010605145,0.009297397,4223740000,0.007581960,0.007197545,0.014028552,0.006970508,0.014559040,-0.004881698,-0.001531417,0.000840304,0.004382562,0.006848225,-0.002124690
25-03-11,-0.002751537,0.008566855,0.005960816,0.009517344,0.003156140,4223740000,0.001222842,0.008226988,0.002423589,0.004102313,0.003378124,-0.000384574,0.010660504,0.000381723,-0.004665968,0.007930769,0.001816149
28-03-11,0.007035239,0.002778573,0.000424416,0.000030500,-0.002751537,3215170000,-0.003040024,-0.002527924,-0.004523423,-0.001860068,0.000626837,-0.006722408,-0.006058502,-0.000076300,0.010432916,0.007228367,0.005355078
29-03-11,0.006662411,-0.004632707,-0.000219764,-0.003769910,0.007035239,3482580000,0.005871943,0.009350504,0.009552570,0.006629134,0.004680367,-0.001303391,-0.002054114,0.000686787,-0.003934800,0.000959846,0.003811069
30-03-11,-0.001831137,0.009516425,0.009271375,0.012660276,0.006662411,3809570000,0.008508547,0.013031217,0.007192351,0.005814154,0.002710325,0.003188538,0.026056534,-0.000244137,-0.002114315,-0.001280000,0.007930797
31-03-11,0.004950654,0.004189745,-0.001480363,0.002372570,-0.001831137,3566270000,-0.001392252,0.003776906,0.001540161,-0.002503412,-0.006662699,0.006458459,0.004758564,-0.000656413,-0.000705766,-0.004010593,0.008927282
01-04-11,0.000345179,0.001535613,0.006057853,0.002908907,0.004950654,4223740000,0.007628196,0.003809934,0.003062471,0.004615246,0.016965344,-0.002425786,-0.004799765,-0.002002431,-0.002686463,0.002568632,0.002522372
04-04-11,-0.000180079,0.003064170,-0.000830034,0.000158014,0.000345179,4223740000,0.001542024,0.003054014,-0.000146985,0.001881603,0.001180687,0.003702725,0.001080954,0.000565979,-0.004540947,-0.005466252,0.010263845
05-04-11,0.002181271,-0.001147964,0.001099086,0.000699477,-0.000180079,3852280000,0.000704740,0.004639780,0.000716797,-0.000494476,-0.001646693,0.015101260,-0.010689835,-0.001407891,0.000142217,-0.000645057,-0.001069201
06-04-11,-0.001521141,0.002931070,0.000873920,0.000796657,0.002181271,4223740000,0.002334583,0.001007333,0.003087101,0.002646991,0.005644012,0.002675266,-0.003247933,0.000076600,0.000142197,-0.010377911,0.012168618
07-04-11,-0.004012509,-0.000838713,-0.000433130,-0.003409030,-0.001521141,4005600000,-0.002223850,-0.005552928,-0.001315235,-0.001389905,-0.005594072,-0.001062390,0.000684214,0.000811247,-0.008137671,-0.001468070,0.001877054
08-04-11,-0.002797226,0.001003377,0.000492857,-0.002732593,-0.004012509,3582810000,-0.000635116,-0.010116454,-0.005637899,-0.002375196,0.008024448,0.011394173,0.018302067,-0.000214228,0.002290952,0.000163225,-0.004228336
11-04-11,-0.007807151,-0.005365524,-0.004257029,-0.001422088,-0.002797226,3478970000,-0.004509240,-0.008395332,-0.003209697,0.000085600,-0.000396393,-0.008005325,-0.004965173,-0.001225040,-0.011073673,-0.003269580,0.000941177
12-04-11,0.000190217,-0.005318820,-0.008894035,-0.008781423,-0.007807151,4275490000,-0.010152275,-0.013996714,-0.009687729,-0.009538030,-0.014794868,-0.006975026,-0.017062966,0.000168532,0.001589481,0.001799591,-0.004832920
13-04-11,0.000083684,-0.006016733,-0.000461543,-0.000244396,0.000190217,3850860000,0.000818997,0.002004630,0.006076683,0.000604046,0.007666072,0.003009960,0.008951720,0.000643225,-0.002602286,0.005379424,-0.012245294
14-04-11,0.003917703,-0.002209390,-0.003456984,-0.005184553,0.000083700,3872630000,0.000818327,0.004299415,-0.000470866,0.001153276,-0.007783440,0.011454973,0.001320543,-0.001225547,0.002313477,-0.000650512,0.002186603
15-04-11,-0.011078968,0.002597434,0.004614221,0.008608287,0.003917703,4223740000,0.003117836,0.009034920,0.001603658,0.004603090,0.005384718,0.008598412,-0.006484676,-0.001225547,0.000721865,-0.000650512,0.002186603
18-04-11,0.005714825,-0.000905670,-0.007230053,-0.014553351,-0.011078968,4223740000,-0.014774736,-0.016263662,-0.010643679,-0.011428035,-0.021220911,0.005646891,-0.003642128,-0.000505976,0.001298046,-0.002769408,-0.007619997
19-04-11,0.013424442,-0.005619751,-0.000495040,0.007134449,0.005714825,3886300000,0.006613250,0.001824241,0.003499780,0.005326079,0.004555120,0.000735368,-0.012172163,-0.000230074,0.013173157,0.003257332,-0.009825981
20-04-11,0.005262894,0.010003474,0.015090860,0.011551391,0.013424442,4236280000,0.014964233,0.019778564,0.020745298,0.015112570,0.021042457,0.004001606,0.017408179,0.000521424,-0.007997758,-0.003910073,0.002983375
21-04-11,-0.001593936,0.010639722,0.003617778,0.010339654,0.005262894,3587240000,0.005507616,0.007346822,0.006278177,0.004202810,-0.000664419,0.001649331,0.008184535,-0.001089166,-0.012117863,-0.004253237,-0.001696764
25-04-11,0.008939515,0.002928435,0.000044900,-0.001020906,-0.001593936,2142130000,-0.002249611,-0.001668768,0.002026200,-0.002089982,-0.000664419,0.001560368,-0.001426820,-0.004800305,-0.002906979,-0.008230499,-0.006938133
26-04-11,0.006230365,-0.000291710,0.008931621,0.003957700,0.008939515,3908060000,0.008185376,0.010381470,0.007635643,0.009211539,0.008454926,-0.000650411,-0.011780289,-0.004800305,-0.001602448,0.001651528,-0.000366502
27-04-11,0.003549158,0.008699658,0.005866203,0.005594942,0.006230365,4051570000,0.006325953,0.006158900,0.007814753,0.007560643,-0.000197733,0.013714651,0.013833606,0.005214634,-0.007463267,-0.000495172,-0.004028141
28-04-11,0.002298016,0.004018819,0.003103857,0.006931473,0.003549158,4036820000,0.003530641,0.003767753,0.000922957,0.005684720,0.000280110,0.005974065,0.016160765,-0.002473177,-0.006188321,-0.007124543,0.008465982
29-04-11,-0.001754238,0.004627864,0.002090769,0.003753290,0.002298016,3479070000,0.003660075,0.004331618,0.000351545,0.003693621,0.000280110,0.017742973,0.016160765,-0.000123050,-0.004295348,-0.001331115,-0.008232912
02-05-11,-0.003385044,0.003720627,0.004401976,-0.000073600,-0.001754238,3846250000,-0.002517174,-0.012232284,-0.003297538,-0.000248264,0.000280110,-0.011739678,0.015559946,-0.003019475,0.003260228,-0.002333723,-0.003723346
03-05-11,-0.006878878,-0.004000049,-0.007131852,-0.006698424,-0.003385044,4223740000,-0.007535014,-0.012952481,-0.007872870,0.000011700,0.002139425,-0.006198602,0.015559946,0.001634113,-0.001925213,0.001667501,-0.000578793
04-05-11,-0.009111239,-0.002842773,-0.003636716,-0.005960583,-0.006878878,4223740000,-0.009135711,-0.012966359,-0.004723238,-0.006574753,-0.016375604,-0.012896133,0.015559946,0.001539172,-0.000593120,0.009947032,-0.002602546
05-05-11,0.003812661,-0.008696158,-0.005843428,-0.009233704,-0.009111239,3846250000,-0.012921374,-0.004403968,-0.004788285,-0.011017290,-0.010769503,-0.028037095,0.015559946,-0.001462157,0.000148313,0.009947032,-0.004071561
06-05-11,0.004533805,-0.002920580,0.004707006,0.004810967,0.003812661,4223740000,0.003388161,0.004932103,0.004551359,0.004327025,0.009548859,0.014330791,-0.014599975,-0.001294638,0.019532158,0.006740675,-0.002769208
09-05-11,0.008041620,-0.000029800,-0.003639326,0.002288519,0.004533805,4265250000,0.006186688,0.011287960,0.005533615,0.003628266,-0.005721732,0.012062712,-0.006596278,-0.000246788,0.013147629,0.001637197,0.003934203
10-05-11,-0.011173632,0.006055350,0.007383159,0.007220033,0.008041620,4223740000,0.008491608,0.015435548,0.010022586,0.005948525,0.012740943,0.001669973,0.002486090,0.001618435,-0.001580120,-0.003277080,-0.006112731
11-05-11,0.004883443,0.004565559,-0.003633085,-0.008924706,-0.011173632,3846250000,-0.014418417,-0.017977933,-0.009386193,-0.010266179,-0.007153071,-0.009842110,0.004623283,-0.000231045,-0.002446925,0.002622522,0.009537879
12-05-11,-0.008100044,-0.011225479,-0.002557697,-0.003245406,0.004883443,3777210000,0.003327360,0.008138939,0.006299840,0.005203370,-0.005200918,0.002972778,-0.015077215,0.000231045,0.014024271,0.000163680,-0.000012300
13-05-11,-0.006223682,0.006919465,-0.000429388,0.000997978,-0.008100044,3426660000,-0.010044148,-0.014092439,-0.012148068,-0.007921227,-0.003217956,-0.007150909,-0.007010463,0.000846708,-0.001849087,0.005060822,0.000370256
16-05-11,-0.000368636,-0.010374759,-0.005301074,-0.004540201,-0.006223682,3846250000,-0.004199127,-0.015386960,-0.016454411,-0.003768679,-0.000371321,-0.003900182,-0.009420559,-0.001848287,0.011184374,0.006654248,-0.002755521
17-05-11,0.008765217,-0.006516689,-0.009656924,-0.006659561,-0.000368636,4053970000,-0.000422324,-0.003103570,0.000323420,-0.005497068,-0.010641016,-0.001767456,0.000911880,0.003262997,-0.005647340,-0.002105093,-0.000433171
18-05-11,0.002175631,0.001838291,0.008532220,0.006109429,0.008765217,3922030000,0.008889850,0.015830444,0.011357324,0.006437784,0.010607253,0.006890847,0.009887179,-0.001799488,-0.007817537,-0.002596982,0.007879057
19-05-11,-0.007718007,0.010378462,0.003719357,0.007337760,0.002175631,3626110000,0.002431778,0.002049611,0.002947694,0.003587455,0.005471624,-0.002474702,-0.004279446,0.001384509,0.000998360,0.005348907,0.002943307
20-05-11,-0.011997246,-0.000298018,-0.003585220,-0.004266925,-0.007718007,4066020000,-0.008390634,-0.007330794,-0.007105526,-0.007427566,-0.001260028,0.012610340,-0.001429173,-0.000153740,-0.004285721,-0.004049572,0.000648814
23-05-11,-0.000827749,-0.006676486,-0.006676486,-0.013459377,-0.011997246,3255580000,-0.014581362,-0.018283024,-0.015972380,-0.010507342,-0.019110591,0.003215235,-0.015361350,-0.003048924,0.014779294,0.000973394,0.000318132
24-05-11,0.003178158,-0.011596760,-0.007038598,0.000753783,-0.000827749,3846250000,0.001929771,-0.004567933,-0.004628477,-0.002025268,0.003848033,0.006268624,0.001746771,0.003048924,0.004925079,0.006626287,0.002651241
25-05-11,0.003945345,-0.001017441,0.001615351,-0.001576741,0.003178158,4109670000,0.005186190,0.012923181,0.005526983,0.003106964,0.001995141,-0.000845350,-0.005744974,-0.000999885,-0.004360983,-0.004682337,0.001109722
26-05-11,0.004072589,0.003246116,0.001996708,0.001987656,0.003945345,3259470000,0.005564710,0.012108591,0.007770181,0.000653294,0.001855146,-0.004040011,0.014661365,-0.000692814,0.000986402,-0.005843224,-0.000316938
27-05-11,0.010537033,0.003816611,0.004588594,0.008545183,0.004072589,3124560000,0.005341954,0.006466225,0.004996623,0.003125060,0.009797116,0.011258137,-0.004203530,-0.000462143,-0.003527341,-0.006532769,-0.009210559
31-05-11,-0.023048299,0.004072589,0.007896094,0.004072589,0.010537033,4696240000,0.010785452,0.014294777,0.013650392,0.010252227,0.008567481,-0.000436179,0.017880675,-0.002499268,-0.013232035,-0.006245911,-0.004810370
01-06-11,-0.001225504,0.010537033,0.007896094,-0.013150473,-0.023048299,4241090000,-0.023354665,-0.032224145,-0.023592893,-0.022499001,-0.010303315,0.002666183,0.002666209,0.000802915,-0.007331306,0.001318175,0.007059592
02-06-11,-0.009781564,-0.023048299,-0.020404503,-0.006184831,-0.001225504,3762170000,-0.000462579,-0.000864752,0.001486694,-0.003389752,-0.013705475,-0.004021505,-0.017076730,-0.000154357,0.005754584,0.008036124,-0.006886511
03-06-11,-0.010818524,-0.001225504,-0.003869300,-0.005922791,-0.009781564,3505030000,-0.006740668,-0.015422513,-0.014722147,-0.007974695,0.001213375,0.005611326,-0.006597302,0.000740695,-0.009802587,-0.001634789,0.000939060
06-06-11,-0.000956785,-0.009704653,-0.009704653,-0.010206778,-0.010818524,3555980000,-0.013010328,-0.015978387,-0.011119934,-0.005057512,0.001399533,0.001490188,-0.011854386,-0.002007320,-0.011510290,-0.005742899,-0.009305855
07-06-11,-0.004195756,-0.010786590,-0.003111908,0.000015600,-0.000956785,3846250000,0.001947370,0.002799979,-0.000370088,-0.001585215,0.000255800,-0.000291384,0.006651356,-0.000077300,0.004824218,0.005906498,-0.001247350
08-06-11,0.007350455,-0.001306915,-0.007107328,-0.005713944,-0.004195756,3970810000,-0.006209836,-0.011995679,-0.009737958,-0.001813452,-0.009560106,-0.004237886,0.000689166,0.001806908,-0.007024762,-0.005084062,0.000623869
09-06-11,-0.014078468,-0.003899765,0.005810412,0.001728555,0.007350455,3332510000,0.008416044,0.005820296,0.003540883,0.006239963,0.008126781,0.004140739,0.001870315,-0.000926212,0.005711372,0.002135174,-0.003498692
10-06-11,0.000668552,0.006985384,-0.004599062,-0.008909322,-0.014078468,3846250000,-0.016486786,-0.016665144,-0.015441511,-0.014325554,-0.015574092,-0.008266042,0.004982733,0.000154428,0.005969298,0.002458010,0.004994392
13-06-11,0.012532883,-0.013508493,-0.009011458,-0.002083729,0.000668552,4132520000,0.000083600,-0.003006285,-0.001529313,0.000088700,0.001334570,-0.010253067,-0.006985339,-0.000571504,0.012693088,0.008636899,0.000622549
14-06-11,-0.017585608,0.000715541,0.012033427,0.005185483,0.012532883,3500280000,0.014329808,0.021373149,0.014677582,0.010249338,0.005113775,0.005480944,0.010484409,0.001651834,-0.005893785,-0.009128018,-0.002043411
15-06-11,0.001752821,0.012226285,-0.003588636,-0.008144884,-0.017585608,4070500000,-0.020491904,-0.018469494,-0.017800243,-0.014920159,-0.010480188,0.004582719,0.002774800,-0.002053627,-0.002309470,-0.000163760,0.004529737
16-06-11,0.003040402,-0.017498684,-0.010741795,-0.003039721,0.001752821,3846250000,-0.000528516,0.002664960,-0.002953290,0.005385869,-0.007656443,-0.000914865,-0.017175544,0.000386342,0.018753681,0.011075032,0.004212619
17-06-11,0.005380701,0.002407158,0.004471547,0.007388757,0.003040402,4916460000,0.004574133,0.000268664,-0.002755632,0.003575086,0.002821173,0.006399542,-0.006382905,0.000278074,-0.001135235,0.002265007,-0.003753326
20-06-11,0.013334153,0.002299141,0.000468706,0.000126235,0.005380701,3464660000,0.004005661,0.008572045,0.005024657,0.006312732,-0.003769190,0.000779221,0.000312204,-0.001855288,-0.006124067,-0.001131862,-0.006237065
21-06-11,-0.006489456,0.005411990,0.013343668,0.008515503,0.013334153,4056150000,0.015326004,0.022435653,0.021667527,0.009034115,0.014282594,0.003680095,0.011198173,0.002472953,-0.002717976,-0.001781233,0.001971181
22-06-11,-0.002831981,0.013271987,0.000762644,0.006541449,-0.006489456,3718420000,-0.006695760,-0.008093480,-0.006747032,-0.006612457,-0.000398327,0.001725236,0.017787592,-0.001854141,-0.004018952,-0.001135166,-0.000162039
23-06-11,-0.011795039,-0.006878203,-0.009291382,-0.018763837,-0.002831981,4983450000,-0.005912401,0.003506914,0.006557229,-0.004939647,-0.017227045,-0.017946318,-0.003400577,-0.000479546,0.004734925,0.010331004,0.002017385
24-06-11,0.009142517,-0.002770818,-0.002077393,0.003454399,-0.011795039,3665340000,-0.009902257,-0.006110724,-0.012682673,-0.009624591,0.004097754,-0.012467299,0.008505170,0.000634189,0.003144207,0.002085506,0.000708854
27-06-11,0.012861240,-0.011444463,0.000762990,0.000228818,0.009142517,3479070000,0.007042476,0.009170770,0.013251972,0.009090009,0.004308238,-0.003079510,-0.010427461,-0.000479472,0.006825965,0.003998406,0.000248602
28-06-11,0.008248641,0.009236328,0.009211014,0.009954002,0.012861240,3681500000,0.012977186,0.015002285,0.015147246,0.011978395,0.007763852,0.002213939,0.007351043,0.002719114,-0.010113326,-0.001757329,0.004835420
29-06-11,0.010068387,0.012914120,0.009524210,0.012914120,0.008248641,4347540000,0.011307538,0.003188315,0.004087907,0.005949275,0.015332102,0.007353413,0.015250544,-0.001930428,-0.002867385,0.000159885,0.002840736
30-06-11,0.014306847,0.008285739,0.009699146,0.008285739,0.010068387,4200500000,0.010950338,0.009117737,0.011980535,0.012394508,0.015201493,-0.008066407,0.001920121,-0.000927931,-0.008362217,-0.005611237,-0.004573838
01-07-11,-0.001337043,0.009892482,0.014300013,0.008028012,0.014306847,3796930000,0.012706372,0.015124998,0.015210820,0.013476162,0.007389753,-0.008535302,0.005281416,0.000077400,-0.001303876,0.001766927,-0.001363834
05-07-11,0.001001083,0.014247129,-0.000089500,0.012154812,-0.001337043,3722320000,-0.002477703,0.001879096,0.003452802,-0.001025737,0.005693468,0.018827580,0.010523001,-0.001951311,-0.003921858,-0.003053928,0.001648764
06-07-11,0.010399583,-0.001516538,0.000037300,-0.002536377,0.001001083,3564190000,-0.000970174,0.004280174,0.002915305,0.004457084,-0.003508805,0.008723468,0.010971970,0.002338023,0.008694447,0.001929882,0.004165565
07-07-11,-0.006985516,0.001538933,0.011522249,0.006515559,0.010399583,4069530000,0.009441407,0.015123517,0.013542231,0.007375699,0.008575628,0.002208184,-0.001125356,0.000154643,0.006758240,0.003688562,-0.001629550
08-07-11,-0.018256123,0.009487406,-0.003019712,-0.004421459,-0.006985516,3594360000,-0.007809912,-0.006476979,-0.004483241,-0.004909240,-0.010626740,0.007664566,0.006590199,-0.000309310,-0.002295553,0.001599489,0.003601208
11-07-11,-0.004443388,-0.006736680,-0.006736680,-0.013048602,-0.018256123,3879130000,-0.021812377,-0.022573626,-0.020200495,-0.012036885,-0.010302277,0.006023978,-0.006750075,-0.001362103,0.011283416,-0.002720655,-0.007165832
12-07-11,0.003101060,-0.017800479,-0.012087862,-0.002350034,-0.004443388,4227890000,-0.004382072,-0.004533137,-0.007416952,-0.004719349,-0.010205035,0.009150273,-0.014364515,0.001671413,0.011438379,0.007344756,-0.004473724
13-07-11,-0.006738801,-0.003917911,0.003242250,0.000852431,0.003101060,4060080000,0.006575629,0.008651621,0.005381070,0.003587230,0.006352247,0.009282194,0.003742765,-0.000757980,0.005181722,-0.000636537,-0.012179991
14-07-11,0.005539041,0.002499821,-0.003460784,-0.006058867,-0.006738801,4358570000,-0.006773385,-0.016455229,-0.012321208,-0.004371670,-0.010107800,0.003060316,-0.002715681,0.005032117,-0.018895091,-0.015561395,-0.005030408
15-07-11,-0.008163062,-0.006753978,-0.006942529,0.000772753,0.005539041,4242760000,0.004374429,0.006609793,0.009772305,0.003420179,-0.000564551,0.004005249,0.003852226,-0.009421116,0.005536248,0.001131130,0.003289061
18-07-11,0.016177119,0.005387070,-0.001336553,-0.008911346,-0.008163062,4118160000,-0.011185401,-0.015577150,-0.008889491,-0.007606746,-0.015677465,0.006997299,0.003852226,-0.092903925,0.002403677,0.002419551,-0.000846531
19-07-11,-0.000671047,-0.006763248,0.009228228,0.008567123,0.016177119,4304600000,0.014503079,0.022598942,0.021965856,0.016198921,0.006445599,-0.010202732,-0.008532995,0.098329202,0.000705866,0.003216988,-0.000796647
20-07-11,0.013455201,0.016382925,0.001722731,0.012605081,-0.000671047,3767420000,0.003319990,-0.002735520,-0.004357583,-0.001232942,0.010958731,0.007463423,0.011679085,-0.000835125,-0.004242688,-0.004829372,0.000960955
21-07-11,0.000907461,-0.002268010,0.012377699,0.001509833,0.013455201,4837430000,0.015529914,0.010659757,0.007152169,0.012057236,0.007844379,-0.006173730,0.000448635,-0.002587123,-0.006825965,-0.001453371,-0.004712449
22-07-11,-0.005659021,0.013598516,-0.000668375,0.008487995,0.000907461,3522830000,-0.000386453,0.000665447,0.008571591,-0.003404768,0.005931626,0.006754666,0.012086035,0.000744290,-0.010471300,-0.010069924,-0.002160954
25-07-11,-0.004113336,0.000386887,-0.001323214,-0.004392745,-0.005659021,3536890000,-0.006039705,-0.012455188,-0.005622968,-0.006992205,-0.001635709,0.007893427,-0.008135959,-0.002312212,0.002160606,0.000489596,-0.002599324
26-07-11,-0.020517780,-0.005168356,-0.004331254,-0.001127531,-0.004113336,4007050000,-0.003103799,-0.007933722,-0.000999514,-0.007292583,0.000742303,0.003278347,0.004736026,0.001149015,0.001150417,0.002118818,-0.001021190
27-07-11,-0.003239230,-0.004105951,-0.004943053,-0.019825341,-0.020517780,3479040000,-0.021652202,-0.029903296,-0.026825285,-0.016026081,-0.012404391,-0.003619169,-0.005016662,-0.001009199,-0.009385673,-0.008830801,-0.004941949
28-07-11,-0.006471416,-0.020533574,-0.011774038,-0.003327381,-0.003239230,4951800000,-0.003585378,-0.001487621,0.000527930,-0.005088294,0.002830400,0.001535880,-0.014621882,0.000838483,0.009241943,0.006059136,0.000205334
29-07-11,-0.004140793,-0.003623860,-0.009280809,-0.012625941,-0.006471416,5061190000,-0.005503773,-0.002894068,-0.003574388,-0.007945628,-0.009924451,0.006845540,-0.006923985,0.000015500,0.002870678,-0.002615663,-0.002569705
01-08-11,-0.025888994,-0.005808610,0.002465979,-0.006357569,-0.004140793,4967390000,-0.004777815,-0.005258271,-0.004279236,-0.000885658,-0.007040824,-0.004725199,0.013332830,-0.002221930,-0.002152236,-0.002622522,-0.006673447
